Genes,serial_id,P_1319772,P_2048135,P_2257527,P_2457628,P_2650121,P_2931164,P_2954677,P_3314767,P_3315909,P_3319346,P_3323161,P_3324610,P_3326132,P_3346004,P_3350346,P_3357194,P_3358439,P_3363425,P_3365070,P_3367008,P_3369277,P_3371401,P_3379869,P_3383560,P_3384440,P_3387242,P_3393117,P_3393642,P_3397416,P_3427823,P_3432269,P_3435016,P_3459001,P_3464605,P_3469758,P_3470562,P_3475747,P_3476949,P_3477006,P_3479484,P_3479592,P_3479633,P_3482036,P_3482320,P_3484060,P_3487327,P_3491383,P_3493620,P_3495373,P_3496636,P_3496872,P_3499099,P_3499689,P_3500408,P_3501025,P_3504385,P_3507403,P_3507916,P_3508488,P_3508897,P_3509945,P_3510288,P_3511752,P_3514071,P_3515162,P_3517143,P_3518933,P_3519576,P_3520192,P_3521018,P_3521531,P_3522545,P_3523574,P_3524987,P_3528635,P_3528734,P_3529389,P_3529536,P_3530724,P_3530886,P_3531323,P_3531836,P_3531866,P_3533962,P_3535093,P_3536208,P_3536228,P_3536424,P_3537805,P_3538484,P_3538844,P_3539182,P_3541925,P_3542962,P_3544561,P_3546501,P_3547298,P_3547308,P_3547784,P_3550972,P_3562415,P_3565033,P_3566162,P_3570532,P_3571709,P_3573457,P_3574039,P_3574398,P_3574537,P_3578065,P_3581240,P_3582765,P_3584805,P_3588011,P_3591519,P_3591713,P_3597232,P_3597459,P_3599871,P_3600054,P_3600072,P_3602726,P_3603875,P_3607529,P_3608868,P_3609857,P_3614626,P_3620960,P_3624686,P_3626428,P_3626914,P_3627561,P_3629349,P_3630442,P_3632619,P_3632710,P_3634430,P_3635503,P_3637475,P_3637878,P_3638851,P_3639477,P_3640202,P_3640564,P_3643085,P_3643410,P_3646361,P_3647383,P_3647508,P_3649077,P_3650599,P_3652038,P_3652984,P_3656059,P_3659590,P_3660148,P_3661636,P_3663193,P_3664851,P_3665096,P_3666134,P_3667948,P_3670008,P_3670730,P_3670857,P_3671361,P_3673356,P_3674959,P_3676260,P_3685803,P_3689493,P_3689678,P_3690420,P_3690466,P_3690635,P_3690705,P_3690839,P_3691379,P_3691511,P_3693106,P_3696071,P_3700371,P_3706565,P_3707789,P_3708729,P_3709099,P_3709211,P_3711418,P_3711426,P_3711558,P_3713904,P_3715235,P_3716299,P_3722707,P_3728577,P_3776258,P_3955840,P_3959056,P_3967416,P_3968309,P_3970783,P_3971113,P_3971943,P_3972165,P_3974012,P_3975896,P_3976021,P_3978136,P_3982081,P_3987476,P_3988673,P_3988958,P_3990124,P_3990377,P_3993714,P_3995834,P_3997889,P_3998441,P_3998444,P_3999462,P_3999525,P_4001378,P_4003838,P_4005161,P_4015872,P_4018151,P_4026224,P_4030581,P_4037166,P_4039990,P_4045312,P_4045658,P_4048426,P_4049533,P_4051715,P_4052646,P_4052681,P_4060221,P_4062075,P_4063686,P_4066544,P_4067227,P_4070114,P_4071958,P_4075136,P_4088721,P_4090489,P_4094761,P_4095106,P_4096278,P_4098603,P_4098790,P_4101833,P_4105529,P_4109422,P_4111352,P_4112069,P_4113098,P_4127326,P_4129754,P_4129816,P_4136886,P_4147868,P_4164671,P_4166095,P_4166949,P_4175151,P_4194330,P_4198879,P_4201351,P_4217093,P_4221756,P_4224755,P_4236462,P_4242410,P_4249325,P_4253655,P_4259852,P_4261562,P_4275530,P_4298639,P_4332616,P_4358127,P_4395722,P_4449302,P_4450901,P_4450954,P_4452042,P_4453698,P_4461367,node_id
AADACL3,1,0.10367836819543517,-1.206326020900959,-0.3721779269891524,-0.9907911107291163,-0.2854041319849041,0.22124286465280388,0.28842257691415746,-0.3217931427931372,-1.9341062370656221,-0.0278819016497155,0.01690457319118686,0.48436340434310526,-0.3609813082789268,-0.4281610205402803,-2.5583177301606987,-0.8704274595941911,-2.334385355956187,2.3933868944365684,0.00850710915851766,-2.6702839172629544,-2.5107321006422403,-0.20142949165821217,-0.6660891681325741,-0.5345288982874234,-2.323188737245961,-0.0026895095517079216,0.04769527464430723,-0.3973703190871599,-2.4351549243482173,-0.1594421714948662,1.321310652932468,-2.4211591509604355,-0.6968798695856944,-0.07266837649061786,-0.7472646537817097,-1.5758144383384032,0.04489611996675083,-2.6003050503240446,-0.2770066679522349,-1.1419454633171617,0.9210315340419032,0.41158538272663886,-2.0544698882005474,0.10927667755054798,-0.4337593298953931,-0.40016947376471634,-0.5205331248996414,0.23243948336302944,-0.40016947376471634,-0.5093365061894158,-2.729066165491639,-0.6269010026467846,-1.581412747693516,-0.39457116440960355,0.0029087998034048783,-2.673083071940511,-0.15384386213975337,0.0756868214198712,0.01130626383607406,-0.5233322795771979,-0.06147175778039226,0.05609273867697642,-2.5835101222587062,-0.9460046358882139,-0.1594421714948662,0.13726822432611197,-0.3105965240829116,0.10367836819543517,-0.22382272907866335,-2.1972267767559233,-2.149641147237465,-2.264406489017277,-0.6968798695856944,-0.26301089456445287,-2.4911380178993454,0.09528090416276598,-0.10065992326618182,-0.09786076858862543,-0.5289305889323106,0.036498655934081636,-1.2371167223540793,-0.09786076858862543,-0.44215679392806234,-0.3777762363442651,-2.3875692948297584,2.356997883628335,-2.3567785933766383,0.11767414158321716,-0.12025400600907662,-2.715070392103857,0.00850710915851766,-0.7024781789408073,-0.04187767503749748,0.05609273867697642,0.14566568835878113,-2.1692352299803597,0.025302037223856048,-0.3105965240829116,0.07008851206475841,-0.38897285505449075,0.014105418513630459,0.12047329626077356,-0.1706387902050918,-2.465945625801338,-0.10905738729885102,-0.1594421714948662,-0.20982695569088136,-0.04747598439261028,-1.883721452869607,-0.5653195997405438,-0.3105965240829116,-0.3609813082789268,-0.24621596649911448,-1.7689561110897947,0.06728935738720201,-0.008287818906820722,-0.38057539102182153,-0.2938015960175732,0.18765300852212713,-0.13424977939685862,-0.5989094558712206,1.0385960304992718,-2.68148053597318,-2.493937172576902,-0.559721290385431,-2.180431848690585,0.025302037223856048,-0.1622413261724226,-0.3721779269891524,-0.19023287294798658,0.9238306887194595,-0.2378185024664453,-0.09786076858862543,-0.9264105531453192,-0.2966007506951296,0.036498655934081636,-1.326689672035884,-1.3210913626807712,-0.04187767503749748,-0.39457116440960355,0.10647752287299159,-0.1594421714948662,-0.2770066679522349,0.0784859760974276,-0.4505542579607315,-2.5107321006422403,-2.264406489017277,-0.8032477473328377,1.2261393938955505,0.0756868214198712,-0.6297001573243409,0.15686230706900672,0.25763187546103705,-0.016685282939489902,-0.341387225536032,-0.12305316068663302,1.4864607789082955,0.0029087998034048783,-0.489742423446521,-0.15104470746219698,-0.0222835922946027,0.47316678563287967,-0.48694326876896465,-0.3525838442462576,-0.044676829715053885,-0.38897285505449075,0.05609273867697642,-2.1748335393354723,-0.5821145278058821,-0.0334802110048283,-2.7766517950100975,-0.47574665005873906,-0.5905119918385514,-0.044676829715053885,-2.2476115609519387,-0.12305316068663302,-0.24061765714400168,-0.3441863802135884,-0.3301906068258064,-0.4449559486056187,-0.38897285505449075,-0.13145062471930222,0.30801665965705216,-0.18463456359287375,-0.04187767503749748,-0.04747598439261028,-2.8690238993694592,-0.019484437617046303,-0.04187767503749748,-0.34978468956870123,-0.5093365061894158,-0.03907852035994108,-0.5009390421567467,-0.904017315724868,-0.9963894200842291,-0.20422864633576857,0.005707954480961259,-0.09506161391106903,-0.4225627111851675,-0.0278819016497155,-0.3749770816667088,-1.3574803734890044,-0.21262611036843776,0.10367836819543517,-0.8228418300757325,-2.278402262405059,-0.39457116440960355,0.025302037223856048,0.7222915519353991,-0.1734379448826482,0.02810119190141245,-2.645091525164947,-0.7948502833001685,-0.3301906068258064,-0.18743371827043018,-0.3049982147277988,-2.757057712267203,-2.6198991330669394,-0.4393576392505059,-0.7640595818470481,-0.24621596649911448,-1.0355775855700187,0.050494429321863626,-0.06147175778039226,0.680304231772053,0.10367836819543517,0.11207583222810438,-0.31339567876046803,-0.7108756429734765,-2.2224191688539308,-1.9033155356125016,-0.43096017521783675,-0.7164739523285893,-2.040474114812765,-0.2658100492420093,0.025302037223856048,-0.019484437617046303,0.05889189335453282,0.3891921453061877,-2.575112658226037,-0.011086973584377121,-2.3259878919235177,-0.9432054812106575,-2.2112225501437055,-2.8382331979163387,-1.29869812526032,-0.9795944920188907,-0.09786076858862543,-2.306393809180623,-0.19863033698065577,0.4647693216002105,-1.6317975318895312,-0.5093365061894158,-1.001987729439342,-0.011086973584377121,-2.0628673522332166,-0.1594421714948662,-0.6101060745814462,-0.1734379448826482,-0.8704274595941911,-0.3609813082789268,-1.2958989705827637,-2.180431848690585,0.8930399872663392,0.3220124330448342,-0.4393576392505059,-0.573717063773213,2.2590274699138613,0.00850710915851766,-1.29869812526032,-1.7409645643142309,-0.8704274595941911,0.02810119190141245,-0.13704893407441499,-2.323188737245961,-2.208423395466149,0.02810119190141245,-0.6241018479692282,-0.2714083585971221,-0.8032477473328377,0.10367836819543517,-0.3861737003769343,-0.08946330455595626,-2.687078845328293,2.4577674520203656,-1.3042964346154329,-2.757057712267203,-0.13984808875197138,-2.3091929638581794,-0.4449559486056187,0
AASS,2,0.8846425232336701,1.3325072716426936,0.25763187546103705,0.43677777482464647,1.9847103115133344,-0.12865147004174582,1.3828920558387088,2.6593065888044265,1.8111627215048378,0.04769527464430723,0.0896825948076532,0.036498655934081636,2.737682919776005,0.8930399872663392,0.10087921351787878,1.847551732313071,0.0896825948076532,0.4255811561144209,0.9042366059765647,0.2548327207834806,0.7390864800007374,2.5921268765430727,0.4339786201470901,2.0518900237746878,0.33880736111017257,0.20164878190990912,3.2359324523810438,1.7271880811781457,0.12607160561588637,0.7754754908089705,0.4395769295022029,0.8706467498458881,0.3639997532081802,1.5424438724594236,1.6740041423045744,4.086875474358188,3.104372182535893,0.4143845374041953,0.3584014438530674,4.893032021494431,0.5095557964411128,2.888837272364051,0.3108158143346086,0.2044479365874655,1.9343255273173192,2.4773615347632605,0.28002511288148824,1.5760337285901005,0.3472048251428418,2.533344628314388,1.9371246819948758,0.15406315239145033,0.4255811561144209,2.3290063368527716,2.2254376137831846,2.648109970094201,1.4724650055205135,0.9378264621072415,0.14566568835878113,2.7740719305842383,2.37659196637123,1.461268386810288,2.384989430403899,0.5235515698288948,0.39479045466130047,2.9392220565600655,0.28562342223660103,2.1694545202320565,3.6949938195002927,0.3472048251428418,0.27162764884881907,0.3164141236897214,2.194646912330064,2.5193488549266063,0.3108158143346086,0.21284540062013468,-1.9676960931962988,2.116270581358485,2.6117209592859676,0.27722595820393187,2.158257901521831,0.6299194475760379,1.6544100595616795,0.19045216319968353,0.28842257691415746,2.0770824158726953,0.21844370997524748,0.0756868214198712,1.819560185537507,0.11767414158321716,0.4563718575675413,1.1365664442137458,1.6040252753656645,0.6411160662862635,4.344397704693377,2.2338350778158538,0.8510526671029933,0.3584014438530674,1.8447525776355145,0.36679890788573655,0.14566568835878113,3.2723214631892765,0.6467143756413763,2.3234080274976585,2.956016984625404,1.307314879544686,0.2968200409468266,0.33040989707750335,2.0574883331298004,2.981209376723412,0.30801665965705216,0.5263507245064513,0.16525977110167592,0.036498655934081636,1.3632979730958141,0.517953260473782,2.6033234952532984,0.8566509764581061,3.708989592888075,0.44797439353487206,-0.24901512117667088,1.953919610060214,0.4591710122450977,0.18485385384457073,1.0190019477563772,0.6299194475760379,1.1561605269566406,3.4710614452957813,1.3800929011611525,1.2121436205077687,-0.3581821536013704,1.7943677934394993,0.29122173159171383,4.095272938390858,0.6495135303189328,0.12607160561588637,0.0924817494852096,2.7544778478413434,0.1708580804567887,2.018300167644011,1.2569300953486708,0.383593835951075,0.47876509498799247,0.06449020270964562,2.1498604374891617,0.29961919562438305,-0.011086973584377121,2.7600761571964565,4.243628136301347,0.5767355087024664,2.116270581358485,2.888837272364051,0.5487439619269024,0.36679890788573655,0.34440567046528536,0.7586805627436323,0.4955600230533309,3.202342596250367,2.715289682355554,0.327610742399947,1.7327863905332586,2.2674249339465304,0.4227820014368645,0.04769527464430723,1.8251584948926196,3.322706247385292,0.07288766674231481,0.3108158143346086,0.7866721095191961,0.4451752388573157,0.3919912999837441,0.7642788720987449,0.23243948336302944,0.2548327207834806,0.34440567046528536,0.40038876401641327,1.5312472537491981,2.172253674909613,2.6453108154166443,2.872042344298712,0.8930399872663392,1.5200506350389724,0.10367836819543517,2.830055024135366,0.6215219835433687,1.2037461564750993,3.454266517230443,1.819560185537507,0.07008851206475841,0.5907312820902483,0.9434247714623544,0.21564455529769108,2.2758223979791996,0.8258602750049857,0.4031879186939697,3.0008034594663062,4.389184179534279,2.502553926861268,3.507450456104014,0.3220124330448342,0.4199828467593081,0.37239721724084934,0.6159236741882559,1.419281066646942,0.10367836819543517,0.6551118396740455,0.4871625590206617,1.3940886745489345,0.6998983145149479,2.972811912690742,3.3059113193199536,2.6061226499308545,2.886038117686494,0.9658180088828056,3.3395011754506303,3.6446090353042777,1.153361372279084,0.33880736111017257,2.6397125060615316,0.29402088626927025,0.6271202928984815,0.10927667755054798,0.24643525675081143,0.081285130774984,0.39479045466130047,1.1281689801810766,0.6159236741882559,2.404583513146794,3.2415307617361564,1.9651162287704398,0.47876509498799247,4.285615456464693,2.2086426857178463,0.12887076029344277,-0.09506161391106903,0.22404201933036025,0.8874416779112265,1.2261393938955505,3.426274970454879,0.4703676309553233,0.09528090416276598,0.7502830987109631,2.8944355817191636,0.13446906964855557,0.517953260473782,0.47876509498799247,0.3052175049794958,0.4395769295022029,0.5403464978942332,1.7607779373088226,0.6131245195106996,1.5760337285901005,1.7887694840843864,2.09667649861559,0.12327245093832996,0.30801665965705216,0.14286653368122473,2.023898476999124,0.14286653368122473,0.3108158143346086,0.28562342223660103,0.04489611996675083,1.0693867319523922,1.186951228409761,2.572532793800178,2.2870190166894253,2.832854178812923,1.7355855452108149,1.0777841959850614,0.28002511288148824,-1.7829518844775767,2.600524340575742,0.05609273867697642,0.1708580804567887,0.15686230706900672,0.4927608683757745,2.102274807970703,0.48996171369821806,0.14846484303633753,0.4619701669226541,1.5200506350389724,2.72648630106578,0.4171836920817517,0.15966146174656312,2.9056322004293884,1.461268386810288,0.34440567046528536,5.447264647650598,0.2072470912650219,2.5753319484777344,1
AATK,3,2.4017843584692375,0.04209696528919444,0.17925554448945794,1.1337672895361894,-0.47294749538118264,-0.77805535523483,-1.9089138449676144,0.5375473432166769,-0.10905738729885102,0.12327245093832996,0.6467143756413763,0.9770146275930311,1.5816320379452131,-0.4393576392505059,3.0707823264052165,-0.5345288982874234,-0.09786076858862543,-0.3721779269891524,-0.05307429374772308,-0.24341681182155808,-0.1678396355275354,-0.19583118230309937,-0.6464950853896794,-0.8452350674961837,-0.3525838442462576,-0.15104470746219698,0.16805892577923232,-1.2875015065500943,0.04769527464430723,-0.15104470746219698,-0.7892519739450556,-0.06707006713550506,-0.5121356608669723,-0.8816240783044167,-0.6380976213570102,-0.8004485926552813,-0.03907852035994108,-0.13145062471930222,-0.26860920391956566,0.9350273074296851,-0.45895172199340073,-0.8004485926552813,-0.17623709956020456,0.014105418513630459,0.27722595820393187,-0.3973703190871599,-0.46175087667095716,0.01130626383607406,-0.341387225536032,-1.6345966865670876,-0.7024781789408073,-0.9376071718555448,-0.24061765714400168,-0.3021990600502424,-0.20422864633576857,-0.5289305889323106,-0.5653195997405438,0.05889189335453282,-0.08106584052328707,-0.9572012545984395,-0.21822441972355056,-0.008287818906820722,-0.04747598439261028,-0.876025768949304,-0.19023287294798658,-0.016685282939489902,0.9882112463032567,0.081285130774984,-0.6604908587774614,0.10367836819543517,0.36679890788573655,1.897936516509086,-0.6045077652263334,-0.21822441972355056,0.13726822432611197,0.21564455529769108,2.144262128134049,-0.05307429374772308,-0.4085669377973855,-0.20982695569088136,0.09808005884032238,0.9098349153316775,-0.32739145214825,-0.41976355650761116,-0.005488664229264322,-0.47574665005873906,0.03369950125652524,-0.10625823262129462,-0.036279365682384705,-0.7556621178143789,-0.0026895095517079216,2.4605666066979217,-0.165040480849979,0.16525977110167592,-0.44775510328317514,4.624313172449017,0.19325131787723993,-0.2350193477888889,0.04209696528919444,3.3395011754506303,-0.03907852035994108,0.0868834401300968,-0.07266837649061786,0.5067566417635564,-0.06147175778039226,-0.20142949165821217,-0.43096017521783675,-0.12025400600907662,-0.5037381968343031,-0.38057539102182153,-0.13704893407441499,-0.3105965240829116,-0.13984808875197138,-0.11185654197640742,0.37519637191840577,-0.19583118230309937,1.3185114982549115,-0.3441863802135884,-0.1678396355275354,-1.7297679456040052,0.4339786201470901,0.13446906964855557,-0.18183540891531735,4.470359665183415,-0.025082746972159103,-0.21542526504599416,-0.7192731070061457,-0.17903625423776096,-0.3021990600502424,-1.0887615244435902,0.7054966238700606,-0.7500638084592661,-0.14264724342952778,-0.573717063773213,-0.3021990600502424,-0.07546753116817426,0.01690457319118686,-1.0747657510558082,0.10367836819543517,-0.3917720097320471,0.0784859760974276,-0.05307429374772308,1.5676362645574313,2.891636427041607,-0.4029686284422727,-0.4449559486056187,-0.008287818906820722,-0.6324993120018974,-0.2658100492420093,0.3472048251428418,-0.6073069199038897,1.298917415512017,0.4955600230533309,-0.2826049773073477,-0.5989094558712206,-0.38057539102182153,1.0190019477563772,0.10367836819543517,-0.2574125852093401,-0.036279365682384705,-0.09786076858862543,2.326207182175215,-0.5709179090956565,-0.18463456359287375,0.06449020270964562,-0.2574125852093401,-0.0222835922946027,-0.19023287294798658,-0.47014834070362627,-0.2266218837562197,-0.2938015960175732,-0.517733970222085,0.00010964512584847845,-0.22102357440110695,0.8622492858132189,-0.15384386213975337,-0.2658100492420093,-0.2854041319849041,-0.1622413261724226,-0.5653195997405438,-0.08106584052328707,-0.14264724342952778,0.21564455529769108,1.1477630629239715,-0.2714083585971221,-0.18743371827043018,-0.77805535523483,-0.016685282939489902,0.5151541057962256,0.37519637191840577,0.07288766674231481,-0.005488664229264322,-0.38057539102182153,-0.2518142758542273,-0.1594421714948662,-0.21262611036843776,-0.18743371827043018,-0.10905738729885102,-0.5205331248996414,-0.14544639810708418,-0.2658100492420093,-0.21822441972355056,0.10367836819543517,-0.43655848457294955,2.0518900237746878,0.07288766674231481,0.21564455529769108,-0.12865147004174582,1.1141732067932946,-0.12305316068663302,-0.025082746972159103,-0.98799195605156,-0.8312392941084017,-0.2854041319849041,-0.09786076858862543,-0.2378185024664453,2.1694545202320565,2.72648630106578,-0.1706387902050918,-0.2378185024664453,-0.1622413261724226,-0.036279365682384705,-0.1734379448826482,-0.08946330455595626,-0.2882032866624605,2.368194502338561,-0.1594421714948662,-0.4225627111851675,0.4031879186939697,1.3884903651938216,-0.14264724342952778,-0.0278819016497155,1.088980814695287,2.247830851203636,-0.3301906068258064,-0.0334802110048283,-0.013886128261933521,0.014105418513630459,0.18485385384457073,-0.45335341263828793,-0.19303202762554297,-0.06427091245794866,-0.7248714163612585,-0.13145062471930222,-0.5233322795771979,0.587932127412692,-0.3861737003769343,1.4304776853571677,-0.0334802110048283,-0.21262611036843776,-0.19023287294798658,-0.2294210384337761,-0.40016947376471634,0.20164878190990912,-0.3077973694053552,-0.17623709956020456,-0.11465569665396383,-0.6436959307121229,-0.22102357440110695,1.1113740521157383,0.03369950125652524,-0.369378772311596,0.5067566417635564,-0.165040480849979,0.5543422712820152,-0.5037381968343031,-0.6856832508754688,-1.687780625440659,-0.008287818906820722,-0.03907852035994108,-0.3357889161809192,-0.6269010026467846,-0.09506161391106903,-0.09786076858862543,-0.09786076858862543,-0.2266218837562197,-0.9655987186311087,-0.6604908587774614,-0.19863033698065577,-0.8788249236268604,0.0840842854525404,-0.5037381968343031,-0.07826668584573067,-0.49254157812407745,2.5641353297675087,-1.1391463086396054,-0.2826049773073477,-0.8620299955615219,-0.011086973584377121,-0.4393576392505059,2
ABCA13,4,-2.135645373849683,1.433276840034724,2.1470612828116056,0.10927667755054798,2.3150105634649893,0.00850710915851766,1.2737250234140092,2.8692431896211557,10.340187024019182,0.13446906964855557,0.15126399771389396,0.14006737900366834,1.9763128474806653,0.9462239261399107,0.29122173159171383,1.7943677934394993,0.03369950125652524,3.3395011754506303,0.20164878190990912,0.3528031344979546,0.7306890159680682,0.24083694739569864,0.39479045466130047,-1.4862414886565984,0.40038876401641327,0.2968200409468266,0.036498655934081636,1.833555958925289,0.20164878190990912,0.9966087103359259,0.4927608683757745,0.1764563898119015,0.43677777482464647,1.6684058329494615,1.489259933585852,4.07847801032552,0.21284540062013468,0.5123549511186692,1.8811415884437477,2.7460803838086743,0.7138940879027299,0.34440567046528536,0.31921327836727775,0.1764563898119015,0.23243948336302944,2.404583513146794,0.27442680352637544,1.6824016063372433,0.5011583324084437,2.8412516428455916,1.8279576495701761,0.5627397353146845,0.37799552659596214,2.3206088728201024,2.023898476999124,-1.60940429446908,4.344397704693377,0.9238306887194595,0.10927667755054798,2.650909124771757,2.3961860491141245,1.5088540163287467,2.3094122541098767,2.771272775906682,-0.3749770816667088,2.916828819139614,0.38639299062863136,4.954613424400672,3.904930420317023,0.4507735482124285,0.26882849417126264,0.3220124330448342,2.3038139447547636,1.9959069302235601,0.41158538272663886,0.15126399771389396,0.0756868214198712,2.435374214599914,2.6537082794493134,0.6355177569311508,0.0784859760974276,0.4283803107919773,1.9063339805417554,0.3220124330448342,0.327610742399947,0.3584014438530674,0.21564455529769108,0.07008851206475841,4.72228358616349,0.7446847893558503,0.5347481885391204,0.8790442138785572,1.8867398977988605,0.6579109943516019,3.8377507080556694,2.1694545202320565,0.8398560483927677,0.23803779271814224,1.8559491963457402,0.40038876401641327,0.19605047255479632,3.342300330128187,0.6243211382209252,2.692896444935103,3.0008034594663062,1.5312472537491981,0.5571414259595716,2.0826807252278083,1.4864607789082955,0.5431456525717896,0.31921327836727775,0.43677777482464647,0.4311794654695337,0.22684117400791665,1.3856912105162653,1.489259933585852,0.40038876401641327,3.1827485135074727,3.902131265639466,0.5095557964411128,9.26811078251508,2.354198728950779,0.5151541057962256,0.27722595820393187,0.5151541057962256,0.6495135303189328,0.9210315340419032,1.2093444658302122,1.1505622176015278,1.2877207968017912,1.5788328832676568,10.340187024019182,0.33880736111017257,4.464761355828302,0.6187228288658123,2.9644144486580735,0.39479045466130047,0.050494429321863626,0.2968200409468266,1.8783424337661914,1.2037461564750993,0.3052175049794958,0.35560228917551095,2.9364229018825094,1.8671458150559657,0.36679890788573655,0.14846484303633753,0.44797439353487206,0.4535727028899849,0.6103253648331431,2.214240995072959,2.9476195205927347,0.35560228917551095,0.21004624594257829,0.32481158772239055,0.7250907066129555,2.2310359231382972,4.867839629396423,2.7236871463882233,0.29402088626927025,3.2583256898014947,2.7880677039720205,0.4451752388573157,0.22124286465280388,1.6935982250474688,0.29122173159171383,0.16805892577923232,0.369598062563293,0.694300005159835,0.4675684762777669,0.4983591777308872,0.9938095556583696,0.3164141236897214,0.24923441142836783,0.33880736111017257,0.1708580804567887,1.559238800524762,1.959517919415327,2.6593065888044265,2.807661786714915,0.8622492858132189,0.01130626383607406,0.0896825948076532,-0.0026895095517079216,0.6775050770944967,1.4920590882634084,5.875535313316727,1.9427229913499886,0.12607160561588637,0.4451752388573157,0.8062661922620908,0.23523863804058584,1.9707145381255524,1.0050061743685952,0.2548327207834806,2.785268549294464,3.602621715140932,2.4801606894408166,0.341606515787729,0.29961919562438305,0.2604310301385934,0.4171836920817517,0.5935304367678047,1.074985041307505,0.14846484303633753,0.7642788720987449,0.5627397353146845,1.3045157248671295,-0.6828840961979126,2.835653333490479,3.2443299164137134,2.6341141967064186,2.765674466551569,1.130968134858633,-2.342782819988856,3.6418098806267216,1.0833825053401742,-2.188829312723254,2.4381733692774707,2.51654970024905,0.531949033861564,3.7817676145045414,0.16805892577923232,0.21004624594257829,0.4619701669226541,1.40528529325916,0.5263507245064513,2.326207182175215,3.1631544307645774,2.4381733692774707,0.5207524151513384,0.1736572351343451,2.6677040528370957,0.27162764884881907,0.4227820014368645,0.2072470912650219,3.5858267870755935,1.3856912105162653,3.2835180818995022,0.531949033861564,-0.2518142758542273,0.7502830987109631,2.6956955996126597,0.18765300852212713,0.5571414259595716,0.01690457319118686,0.28562342223660103,0.30801665965705216,0.26323018481614985,1.7523804732761532,0.4703676309553233,1.6376151314963412,0.6327186022535943,2.1134714266809285,3.541040312234691,0.341606515787729,0.26882849417126264,2.404583513146794,0.29961919562438305,0.40598707337152606,0.23803779271814224,0.3584014438530674,1.3549005090631447,0.6998983145149479,1.6879999156923562,2.2814207073343127,2.5669344844450652,1.9343255273173192,1.2709258687364529,0.04489611996675083,0.3919912999837441,3.6921946648227366,0.23803779271814224,0.03090034657896885,0.7810738001640833,0.6495135303189328,-0.876025768949304,2.9028330457518323,0.12047329626077356,0.32481158772239055,1.3996869839040473,2.8776406536538253,0.29961919562438305,0.21564455529769108,3.0287950062418703,1.2709258687364529,0.21004624594257829,6.250622040109285,0.11487498690566077,2.729285455743336,3
